fileNames,bBox,class
combinedAugmented/office0043_class52_0920.png,"[148, 139, 34, 34]",52
combinedAugmented/office0043_class16_0340.png,"[120, 92, 34, 34]",16
combinedAugmented/office0043_class57_0688.png,"[137, 21, 34, 34]",57
combinedAugmented/office0043_class49_0154.png,"[19, 83, 34, 34]",49
combinedAugmented/office0043_class80_0951.png,"[67, 189, 34, 34]",80
combinedAugmented/office0043_class71_0444.png,"[79, 136, 34, 34]",71
combinedAugmented/office0043_class39_0336.png,"[153, 29, 34, 34]",39
combinedAugmented/office0043_class92_0065.png,"[21, 86, 34, 34]",92
combinedAugmented/office0043_class19_0351.png,"[119, 152, 34, 34]",19
combinedAugmented/office0043_class75_0364.png,"[144, 56, 34, 34]",75
combinedAugmented/office0043_class26_0590.png,"[88, 36, 34, 34]",26
combinedAugmented/office0043_class46_0491.png,"[51, 101, 34, 34]",46
combinedAugmented/office0043_class06_0042.png,"[123, 82, 34, 34]",06
combinedAugmented/office0043_class72_0556.png,"[56, 131, 34, 34]",72
combinedAugmented/office0043_class35_0855.png,"[79, 46, 34, 34]",35
combinedAugmented/office0043_class65_0059.png,"[26, 23, 34, 34]",65
combinedAugmented/office0043_class37_0330.png,"[150, 102, 34, 34]",37
combinedAugmented/office0043_class03_0038.png,"[143, 177, 34, 34]",03
combinedAugmented/office0043_class55_0589.png,"[123, 122, 34, 34]",55
combinedAugmented/office0043_class86_0430.png,"[57, 58, 34, 34]",86
combinedAugmented/office0043_class69_0672.png,"[91, 85, 34, 34]",69
combinedAugmented/office0043_class77_0609.png,"[128, 64, 34, 34]",77
combinedAugmented/office0043_class25_0029.png,"[43, 109, 34, 34]",25
combinedAugmented/office0043_class38_0183.png,"[59, 11, 34, 34]",38
combinedAugmented/office0043_class89_0469.png,"[148, 173, 34, 34]",89
combinedAugmented/office0043_class33_0714.png,"[25, 76, 34, 34]",33
combinedAugmented/office0043_class15_0517.png,"[102, 54, 34, 34]",15
combinedAugmented/office0043_class41_0040.png,"[96, 15, 34, 34]",41
combinedAugmented/office0043_class23_0347.png,"[21, 166, 34, 34]",23
combinedAugmented/office0043_class29_0919.png,"[11, 112, 34, 34]",29
combinedAugmented/office0043_class63_0593.png,"[53, 46, 34, 34]",63
combinedAugmented/office0043_class94_0301.png,"[138, 151, 34, 34]",94
combinedAugmented/office0043_class98_0767.png,"[0, 63, 34, 34]",98
combinedAugmented/office0043_class48_0100.png,"[118, 131, 34, 34]",48
combinedAugmented/office0043_class22_0727.png,"[22, 63, 34, 34]",22
combinedAugmented/office0043_class40_0211.png,"[1, 98, 34, 34]",40
combinedAugmented/office0043_class11_0556.png,"[18, 188, 34, 34]",11
combinedAugmented/office0043_class97_0226.png,"[173, 171, 34, 34]",97
combinedAugmented/office0043_class51_0410.png,"[174, 6, 34, 34]",51
combinedAugmented/office0043_class82_0440.png,"[62, 90, 34, 34]",82
combinedAugmented/office0043_class62_0683.png,"[58, 189, 34, 34]",62
combinedAugmented/office0043_class04_0101.png,"[13, 184, 34, 34]",04
combinedAugmented/office0043_class47_0149.png,"[87, 181, 34, 34]",47
combinedAugmented/office0043_class24_0018.png,"[38, 41, 34, 34]",24
combinedAugmented/office0043_class66_0800.png,"[58, 104, 34, 34]",66
combinedAugmented/office0043_class59_0113.png,"[6, 5, 34, 34]",59
combinedAugmented/office0043_class64_0945.png,"[1, 63, 34, 34]",64
combinedAugmented/office0043_class87_0501.png,"[146, 35, 34, 34]",87
combinedAugmented/office0043_class90_0710.png,"[89, 51, 34, 34]",90
combinedAugmented/office0043_class99_0893.png,"[5, 14, 34, 34]",99
combinedAugmented/office0043_class45_0825.png,"[7, 70, 34, 34]",45
combinedAugmented/office0043_class31_0633.png,"[169, 51, 34, 34]",31
combinedAugmented/office0043_class14_0421.png,"[130, 74, 34, 34]",14
combinedAugmented/office0043_class08_0533.png,"[72, 135, 34, 34]",08
combinedAugmented/office0043_class56_0501.png,"[184, 88, 34, 34]",56
combinedAugmented/office0043_class95_0185.png,"[24, 84, 34, 34]",95
combinedAugmented/office0043_class30_0805.png,"[103, 0, 34, 34]",30
combinedAugmented/office0043_class09_0050.png,"[12, 135, 34, 34]",09
combinedAugmented/office0043_class02_0008.png,"[87, 183, 34, 34]",02
combinedAugmented/office0043_class83_0118.png,"[184, 143, 34, 34]",83
combinedAugmented/office0043_class32_0975.png,"[30, 20, 34, 34]",32
combinedAugmented/office0043_class60_0594.png,"[153, 49, 34, 34]",60
combinedAugmented/office0043_class36_0258.png,"[68, 131, 34, 34]",36
combinedAugmented/office0043_class61_0780.png,"[70, 96, 34, 34]",61
combinedAugmented/office0043_class84_0298.png,"[157, 133, 34, 34]",84
combinedAugmented/office0043_class76_0408.png,"[12, 82, 34, 34]",76
combinedAugmented/office0043_class91_0797.png,"[8, 62, 34, 34]",91
combinedAugmented/office0043_class10_0735.png,"[40, 155, 34, 34]",10
combinedAugmented/office0043_class17_0395.png,"[54, 6, 34, 34]",17
combinedAugmented/office0043_class81_0294.png,"[141, 53, 34, 34]",81
combinedAugmented/office0043_class85_0516.png,"[102, 99, 34, 34]",85
combinedAugmented/office0043_class79_0496.png,"[89, 149, 34, 34]",79
combinedAugmented/office0043_class67_0185.png,"[51, 54, 34, 34]",67
combinedAugmented/office0043_class12_0246.png,"[44, 177, 34, 34]",12
combinedAugmented/office0043_class73_0852.png,"[78, 15, 34, 34]",73
combinedAugmented/office0043_class44_0158.png,"[123, 80, 34, 34]",44
combinedAugmented/office0043_class88_0671.png,"[30, 174, 34, 34]",88
combinedAugmented/office0043_class53_0204.png,"[52, 128, 34, 34]",53
combinedAugmented/office0043_class96_0604.png,"[41, 11, 34, 34]",96
combinedAugmented/office0043_class05_0352.png,"[98, 189, 34, 34]",05
combinedAugmented/office0043_class54_0113.png,"[38, 149, 34, 34]",54
combinedAugmented/office0043_class27_0816.png,"[16, 171, 34, 34]",27
combinedAugmented/office0043_class68_0813.png,"[91, 169, 34, 34]",68
combinedAugmented/office0043_class21_0679.png,"[181, 116, 34, 34]",21
combinedAugmented/office0043_class28_0438.png,"[188, 74, 34, 34]",28
combinedAugmented/office0043_class93_0578.png,"[67, 42, 34, 34]",93
combinedAugmented/office0043_class34_0837.png,"[35, 131, 34, 34]",34
combinedAugmented/office0043_class58_0819.png,"[178, 148, 34, 34]",58
combinedAugmented/office0043_class74_0762.png,"[117, 4, 34, 34]",74
combinedAugmented/office0043_class50_0915.png,"[172, 44, 34, 34]",50
combinedAugmented/office0043_class18_0107.png,"[19, 157, 34, 34]",18
combinedAugmented/office0043_class70_0093.png,"[141, 65, 34, 34]",70
combinedAugmented/office0043_class13_0811.png,"[12, 58, 34, 34]",13
combinedAugmented/office0043_class43_0136.png,"[61, 68, 34, 34]",43
combinedAugmented/office0043_class78_0970.png,"[73, 10, 34, 34]",78
combinedAugmented/office0043_class01_0674.png,"[56, 116, 34, 34]",01
combinedAugmented/office0043_class42_0888.png,"[126, 157, 34, 34]",42
combinedAugmented/office0044_class20_0153.png,"[108, 177, 34, 34]",20
combinedAugmented/office0044_class07_0476.png,"[90, 133, 34, 34]",07
combinedAugmented/office0044_class00_0817.png,"[51, 82, 34, 34]",00
combinedAugmented/office0044_class52_0837.png,"[165, 153, 34, 34]",52
combinedAugmented/office0044_class16_0832.png,"[165, 151, 34, 34]",16
combinedAugmented/office0044_class57_0615.png,"[69, 139, 34, 34]",57
combinedAugmented/office0044_class49_0684.png,"[107, 4, 34, 34]",49
combinedAugmented/office0044_class80_0102.png,"[156, 106, 34, 34]",80
combinedAugmented/office0044_class71_0899.png,"[89, 187, 34, 34]",71
combinedAugmented/office0044_class39_0685.png,"[29, 187, 34, 34]",39
combinedAugmented/office0044_class92_0187.png,"[44, 59, 34, 34]",92
combinedAugmented/office0044_class19_0291.png,"[121, 101, 34, 34]",19
combinedAugmented/office0044_class75_0711.png,"[1, 30, 34, 34]",75
combinedAugmented/office0044_class26_0409.png,"[77, 34, 34, 34]",26
combinedAugmented/office0044_class46_0686.png,"[95, 20, 34, 34]",46
combinedAugmented/office0044_class06_0262.png,"[97, 58, 34, 34]",06
combinedAugmented/office0044_class72_0445.png,"[94, 123, 34, 34]",72
combinedAugmented/office0044_class35_0077.png,"[20, 12, 34, 34]",35
combinedAugmented/office0044_class65_0592.png,"[62, 163, 34, 34]",65
combinedAugmented/office0044_class37_0541.png,"[143, 64, 34, 34]",37
combinedAugmented/office0044_class03_0160.png,"[103, 91, 34, 34]",03
combinedAugmented/office0044_class55_0021.png,"[46, 30, 34, 34]",55
combinedAugmented/office0044_class86_0268.png,"[179, 106, 34, 34]",86
combinedAugmented/office0044_class69_0046.png,"[146, 58, 34, 34]",69
combinedAugmented/office0044_class77_0940.png,"[54, 11, 34, 34]",77
combinedAugmented/office0044_class25_0152.png,"[113, 124, 34, 34]",25
combinedAugmented/office0044_class38_0590.png,"[138, 46, 34, 34]",38
combinedAugmented/office0044_class89_0691.png,"[158, 122, 34, 34]",89
combinedAugmented/office0044_class33_0687.png,"[33, 139, 34, 34]",33
combinedAugmented/office0044_class15_0163.png,"[168, 90, 34, 34]",15
combinedAugmented/office0044_class41_0071.png,"[54, 19, 34, 34]",41
combinedAugmented/office0044_class23_0719.png,"[70, 162, 34, 34]",23
combinedAugmented/office0044_class29_0940.png,"[129, 46, 34, 34]",29
combinedAugmented/office0044_class63_0330.png,"[28, 115, 34, 34]",63
combinedAugmented/office0044_class94_0845.png,"[81, 1, 34, 34]",94
combinedAugmented/office0044_class98_0219.png,"[169, 69, 34, 34]",98
combinedAugmented/office0044_class48_0564.png,"[123, 127, 34, 34]",48
combinedAugmented/office0044_class22_0379.png,"[103, 6, 34, 34]",22
combinedAugmented/office0044_class40_0718.png,"[154, 60, 34, 34]",40
combinedAugmented/office0044_class11_0826.png,"[82, 59, 34, 34]",11
combinedAugmented/office0044_class97_0148.png,"[168, 121, 34, 34]",97
combinedAugmented/office0044_class51_0229.png,"[70, 129, 34, 34]",51
combinedAugmented/office0044_class82_0310.png,"[24, 123, 34, 34]",82
combinedAugmented/office0044_class62_0292.png,"[144, 74, 34, 34]",62
combinedAugmented/office0044_class04_0980.png,"[115, 150, 34, 34]",04
combinedAugmented/office0044_class47_0841.png,"[36, 40, 34, 34]",47
combinedAugmented/office0044_class24_0860.png,"[145, 110, 34, 34]",24
combinedAugmented/office0044_class66_0840.png,"[116, 95, 34, 34]",66
combinedAugmented/office0044_class59_0342.png,"[156, 153, 34, 34]",59
combinedAugmented/office0044_class64_0624.png,"[97, 173, 34, 34]",64
combinedAugmented/office0044_class87_0027.png,"[169, 60, 34, 34]",87
combinedAugmented/office0044_class90_0526.png,"[105, 20, 34, 34]",90
combinedAugmented/office0044_class99_0692.png,"[116, 116, 34, 34]",99
combinedAugmented/office0044_class45_0287.png,"[48, 19, 34, 34]",45
combinedAugmented/office0044_class31_0955.png,"[26, 184, 34, 34]",31
combinedAugmented/office0044_class14_0023.png,"[88, 86, 34, 34]",14
combinedAugmented/office0044_class08_0933.png,"[95, 20, 34, 34]",08
combinedAugmented/office0044_class56_0213.png,"[51, 20, 34, 34]",56
combinedAugmented/office0044_class95_0983.png,"[44, 9, 34, 34]",95
combinedAugmented/office0044_class30_0499.png,"[28, 138, 34, 34]",30
combinedAugmented/office0044_class09_0004.png,"[1, 91, 34, 34]",09
combinedAugmented/office0044_class02_0303.png,"[126, 45, 34, 34]",02
combinedAugmented/office0044_class83_0213.png,"[46, 95, 34, 34]",83
combinedAugmented/office0044_class32_0695.png,"[103, 148, 34, 34]",32
combinedAugmented/office0044_class60_0769.png,"[140, 130, 34, 34]",60
combinedAugmented/office0044_class36_0816.png,"[134, 87, 34, 34]",36
combinedAugmented/office0044_class61_0839.png,"[0, 136, 34, 34]",61
combinedAugmented/office0044_class84_0247.png,"[140, 140, 34, 34]",84
combinedAugmented/office0044_class76_0189.png,"[178, 1, 34, 34]",76
combinedAugmented/office0044_class91_0483.png,"[153, 35, 34, 34]",91
combinedAugmented/office0044_class10_0526.png,"[55, 76, 34, 34]",10
combinedAugmented/office0044_class17_0247.png,"[129, 42, 34, 34]",17
combinedAugmented/office0044_class81_0147.png,"[174, 188, 34, 34]",81
combinedAugmented/office0044_class85_0041.png,"[36, 84, 34, 34]",85
combinedAugmented/office0044_class79_0886.png,"[94, 72, 34, 34]",79
combinedAugmented/office0044_class67_0969.png,"[55, 72, 34, 34]",67
combinedAugmented/office0044_class12_0409.png,"[75, 26, 34, 34]",12
combinedAugmented/office0044_class73_0561.png,"[185, 64, 34, 34]",73
combinedAugmented/office0044_class44_0001.png,"[8, 145, 34, 34]",44
combinedAugmented/office0044_class88_0482.png,"[127, 36, 34, 34]",88
combinedAugmented/office0044_class53_0982.png,"[102, 125, 34, 34]",53
combinedAugmented/office0044_class96_0472.png,"[141, 19, 34, 34]",96
combinedAugmented/office0044_class05_0853.png,"[50, 50, 34, 34]",05
combinedAugmented/office0044_class54_0701.png,"[142, 163, 34, 34]",54
combinedAugmented/office0044_class27_0450.png,"[101, 84, 34, 34]",27
combinedAugmented/office0044_class68_0270.png,"[39, 55, 34, 34]",68
combinedAugmented/office0044_class21_0479.png,"[8, 12, 34, 34]",21
combinedAugmented/office0044_class28_0540.png,"[184, 110, 34, 34]",28
combinedAugmented/office0044_class93_0942.png,"[29, 2, 34, 34]",93
combinedAugmented/office0044_class34_0844.png,"[106, 120, 34, 34]",34
combinedAugmented/office0044_class58_0186.png,"[148, 72, 34, 34]",58
combinedAugmented/office0044_class74_0297.png,"[63, 109, 34, 34]",74
combinedAugmented/office0044_class50_0758.png,"[130, 115, 34, 34]",50
combinedAugmented/office0044_class18_0083.png,"[145, 15, 34, 34]",18
combinedAugmented/office0044_class70_0497.png,"[42, 104, 34, 34]",70
combinedAugmented/office0044_class13_0967.png,"[31, 129, 34, 34]",13
combinedAugmented/office0044_class43_0479.png,"[5, 80, 34, 34]",43
combinedAugmented/office0044_class78_0774.png,"[115, 99, 34, 34]",78
combinedAugmented/office0044_class01_0902.png,"[86, 62, 34, 34]",01
combinedAugmented/office0044_class42_0259.png,"[105, 173, 34, 34]",42
combinedAugmented/office0045_class20_0757.png,"[149, 131, 34, 34]",20
combinedAugmented/office0045_class07_0714.png,"[166, 32, 34, 34]",07
combinedAugmented/office0045_class00_0454.png,"[160, 44, 34, 34]",00
combinedAugmented/office0045_class52_0857.png,"[176, 175, 34, 34]",52
combinedAugmented/office0045_class16_0158.png,"[136, 178, 34, 34]",16
combinedAugmented/office0045_class57_0913.png,"[162, 131, 34, 34]",57
combinedAugmented/office0045_class49_0044.png,"[100, 142, 34, 34]",49
combinedAugmented/office0045_class80_0451.png,"[41, 106, 34, 34]",80
combinedAugmented/office0045_class71_0056.png,"[115, 152, 34, 34]",71
combinedAugmented/office0045_class39_0068.png,"[101, 15, 34, 34]",39
combinedAugmented/office0045_class92_0694.png,"[33, 65, 34, 34]",92
combinedAugmented/office0045_class19_0178.png,"[127, 163, 34, 34]",19
combinedAugmented/office0045_class75_0210.png,"[24, 40, 34, 34]",75
combinedAugmented/office0045_class26_0288.png,"[50, 106, 34, 34]",26
combinedAugmented/office0045_class46_0119.png,"[75, 50, 34, 34]",46
combinedAugmented/office0045_class06_0423.png,"[56, 109, 34, 34]",06
combinedAugmented/office0045_class72_0269.png,"[63, 180, 34, 34]",72
combinedAugmented/office0045_class35_0941.png,"[153, 35, 34, 34]",35
combinedAugmented/office0045_class65_0655.png,"[45, 35, 34, 34]",65
combinedAugmented/office0045_class37_0262.png,"[83, 57, 34, 34]",37
combinedAugmented/office0045_class03_0066.png,"[120, 108, 34, 34]",03
combinedAugmented/office0045_class55_0200.png,"[91, 98, 34, 34]",55
combinedAugmented/office0045_class86_0889.png,"[132, 114, 34, 34]",86
combinedAugmented/office0045_class69_0732.png,"[180, 48, 34, 34]",69
combinedAugmented/office0045_class77_0754.png,"[23, 181, 34, 34]",77
combinedAugmented/office0045_class25_0984.png,"[19, 69, 34, 34]",25
combinedAugmented/office0045_class38_0445.png,"[59, 82, 34, 34]",38
combinedAugmented/office0045_class89_0433.png,"[6, 93, 34, 34]",89
combinedAugmented/office0045_class33_0995.png,"[68, 167, 34, 34]",33
combinedAugmented/office0045_class15_0871.png,"[177, 7, 34, 34]",15
combinedAugmented/office0045_class41_0719.png,"[189, 81, 34, 34]",41
combinedAugmented/office0045_class23_0449.png,"[163, 179, 34, 34]",23
combinedAugmented/office0045_class29_0812.png,"[180, 79, 34, 34]",29
combinedAugmented/office0045_class63_0344.png,"[178, 62, 34, 34]",63
combinedAugmented/office0045_class94_0076.png,"[38, 119, 34, 34]",94
combinedAugmented/office0045_class98_0106.png,"[44, 110, 34, 34]",98
combinedAugmented/office0045_class48_0649.png,"[54, 181, 34, 34]",48
combinedAugmented/office0045_class22_0100.png,"[170, 51, 34, 34]",22
combinedAugmented/office0045_class40_0588.png,"[171, 161, 34, 34]",40
combinedAugmented/office0045_class11_0690.png,"[91, 51, 34, 34]",11
combinedAugmented/office0045_class97_0398.png,"[148, 89, 34, 34]",97
combinedAugmented/office0045_class51_0532.png,"[179, 51, 34, 34]",51
combinedAugmented/office0045_class82_0952.png,"[173, 135, 34, 34]",82
combinedAugmented/office0045_class62_0131.png,"[48, 162, 34, 34]",62
combinedAugmented/office0045_class04_0077.png,"[86, 174, 34, 34]",04
combinedAugmented/office0045_class47_0619.png,"[57, 143, 34, 34]",47
combinedAugmented/office0045_class24_0331.png,"[101, 100, 34, 34]",24
combinedAugmented/office0045_class66_0787.png,"[131, 21, 34, 34]",66
combinedAugmented/office0045_class59_0329.png,"[142, 9, 34, 34]",59
combinedAugmented/office0045_class64_0513.png,"[113, 183, 34, 34]",64
combinedAugmented/office0045_class87_0592.png,"[44, 43, 34, 34]",87
combinedAugmented/office0045_class90_0108.png,"[64, 164, 34, 34]",90
combinedAugmented/office0045_class99_0181.png,"[88, 160, 34, 34]",99
combinedAugmented/office0045_class45_0301.png,"[120, 134, 34, 34]",45
combinedAugmented/office0045_class31_0673.png,"[15, 172, 34, 34]",31
combinedAugmented/office0045_class14_0823.png,"[50, 179, 34, 34]",14
combinedAugmented/office0045_class08_0556.png,"[71, 92, 34, 34]",08
combinedAugmented/office0045_class56_0551.png,"[27, 112, 34, 34]",56
combinedAugmented/office0045_class95_0198.png,"[110, 45, 34, 34]",95
combinedAugmented/office0045_class30_0108.png,"[18, 90, 34, 34]",30
combinedAugmented/office0045_class09_0567.png,"[29, 183, 34, 34]",09
combinedAugmented/office0045_class02_0132.png,"[167, 186, 34, 34]",02
combinedAugmented/office0045_class83_0326.png,"[27, 136, 34, 34]",83
combinedAugmented/office0045_class32_0551.png,"[127, 5, 34, 34]",32
combinedAugmented/office0045_class60_0081.png,"[58, 43, 34, 34]",60
combinedAugmented/office0045_class36_0791.png,"[13, 112, 34, 34]",36
combinedAugmented/office0045_class61_0170.png,"[6, 113, 34, 34]",61
combinedAugmented/office0045_class84_0727.png,"[138, 168, 34, 34]",84
combinedAugmented/office0045_class76_0064.png,"[140, 11, 34, 34]",76
